subject_id,Second,Fz,Mx,My,CoPx,CoPy
24,49,499.80840815800000,30.746061560000000,2.14838077,-0.004298368,0.061515549
24,50,499.755476881,33.61361069,2.14845838,-0.004299148,0.06725999300000000
24,51,499.82000678400000,30.56307212,1.85822778,-0.003717641,0.061147712
24,52,499.762924133,29.567868450000000,3.12823532,-0.006259479,0.059163757
24,53,499.77848382,31.30220176,2.6923747900000000,-0.005387111,0.062632238
24,54,499.78381290000000,34.41286846,2.47596648,-0.004954017000000000,0.068855725
24,55,499.87275784000000,34.52322997,3.01337024,-0.006028391,0.069064261
24,56,499.72573209,33.1095538,1.8862329400000000,-0.003774575,0.06625546900000000
24,57,499.80653374000000,34.27845721,2.5377495,-0.005077558000000000,0.068583275
24,58,499.8153415,35.347911200000000,1.9828084,-0.003967049000000000,0.07072191700000000
24,59,499.80527392,34.85716361,2.45634199,-0.004914542,0.069741587
25,0,804.35138251,-15.77817505,-13.16221709,0.016363713000000000,-0.019616134
25,1,804.30319215,-14.404897760000000,-13.877834050000000,0.017254538,-0.017910083
25,2,804.3178269100000,-15.77833697,-13.74265088,0.017086034,-0.019617127
25,3,804.31308141,-20.08407215,-14.137736290000000,0.017577456,-0.024970834
25,4,804.25941512,-17.339078280000000,-14.332918740000000,0.017821294,-0.021559358
25,5,804.37685251,-18.3896591,-14.47708774,0.017997896,-0.022862367000000000
25,6,804.2096373000000,-15.037438970000000,-14.57015704,0.018117248,-0.018699017000000000
25,7,804.27316716,-14.94945839,-14.206760410000000,0.017664316,-0.01858768
25,8,804.45944966,-13.06381472,-14.23378089,0.017693395000000000,-0.016239089000000000
25,9,804.27853247,-14.856681330000000,-14.4833394,0.018007758,-0.018472084
25,10,804.21422119,-18.89233213,-14.32463047,0.017811958,-0.023491746
25,11,804.30237084,-19.23328756,-14.63854932,0.018200324000000000,-0.023912988
25,12,804.34119207,-13.546046090000000,-13.98836401,0.017390947,-0.016841507
25,13,804.20069013,-13.75115446,-14.15572824,0.017602271,-0.017099449
25,14,804.3310675400000,-14.09381979,-14.33124699,0.017817628,-0.017522656
25,15,804.3530745000000,-15.10037046,-14.44997125,0.017964813,-0.018772117
25,16,804.3027306400000,-13.518234910000000,-14.37240625,0.017869395,-0.016807858
25,17,804.2287992100000,-13.80579795,-13.82782264,0.017193736,-0.017166773
25,18,804.32432158,-14.40117538,-14.76315453,0.018354773,-0.017904516000000000
25,19,804.33718918,-14.20916233,-14.08892075,0.017516147,-0.017665976
